CUI	Uniprot_Name	Uniprot_id	Gene_name	EnsembleGeneId	TTD_id
C1419924	SC22B_HUMAN	O75396	SEC22B	ENSG00000265808	null
C1424869	PNRC1_HUMAN	Q12796	PNRC1	ENSG00000146278	null
C1824951	DNAL1_HUMAN	Q4LDG9	DNAL1	ENSG00000119661	null
C1412794	BHMT1_HUMAN	Q93088	BHMT	ENSG00000145692	null
C1537602	LRC27_HUMAN	Q9C0I9	LRRC27	ENSG00000148814	null
C1422962	O10T2_HUMAN	Q8NGX3	OR10T2	ENSG00000186306	null
C1415037	GDF7_HUMAN	Q7Z4P5	GDF7	ENSG00000143869	null
C1539997	F155B_HUMAN	O75949	FAM155B	ENSG00000130054	null
C1422578	EDAD_HUMAN	Q8WWZ3	EDARADD	ENSG00000186197	null
C4320711	SG223_HUMAN	Q86YV5	PRAG1	ENSG00000275342	null
C2239462	FRG2C_HUMAN	A6NGY1	FRG2C	ENSG00000172969	null
C1420781	TMOD3_HUMAN	Q9NYL9	TMOD3	ENSG00000138594	null
C1428432	EME1_HUMAN	Q96AY2	EME1	ENSG00000154920	null
C1538472	CLCF1_HUMAN	Q9UBD9	CLCF1	ENSG00000175505	T84019
C1423038	IL22_HUMAN	Q9GZX6	IL22	ENSG00000127318	T44682
C1417707	NFIX_HUMAN	Q14938	NFIX	ENSG00000008441	null
C1412632	AT1B2_HUMAN	P14415	ATP1B2	ENSG00000129244	null
C1420806	TNR25_HUMAN	Q93038	TNFRSF25	ENSG00000215788	T26170
C1823456	TMUB2_HUMAN	Q71RG4	TMUB2	ENSG00000168591	null
C3471439	PPR37_HUMAN	O75864	PPP1R37	ENSG00000104866	null
C1423107	SNX16_HUMAN	P57768	SNX16	ENSG00000104497	null
C1424803	ASB7_HUMAN	Q9H672	ASB7	ENSG00000183475	null
C1824554	CC28B_HUMAN	Q9BUN5	CCDC28B	ENSG00000160050	null
C2678009	XAGE1_HUMAN	Q9HD64	XAGE1A,XAGE1B	ENSG00000204379	null
C1420190	GLPT_HUMAN	P57057	SLC37A1	ENSG00000160190	null
C3148606	ANR63_HUMAN	C9JTQ0	ANKRD63	ENSG00000230778	null
C1427904	UBP51_HUMAN	Q70EK9	USP51	ENSG00000247746	null
C1334088	IGF1R_HUMAN	P08069	IGF1R	ENSG00000140443	T64977,T48069
C3889201	SPDL2_HUMAN	A6NNV3	SPDYE16	ENSG00000185040	null
C1970174	MFSD8_HUMAN	Q8NHS3	MFSD8	ENSG00000164073	null
C1416669	KLK1_HUMAN	P06870	KLK1	ENSG00000167748	T40000
C1538385	CJ052_HUMAN	P0C842	null	ENSG00000236983	null
C1412078	MRP3_HUMAN	O15438	ABCC3	ENSG00000108846	null
C2828998	U2QL1_HUMAN	A1L167	UBE2QL1	ENSG00000215218	null
C2677316	MSMP_HUMAN	Q1L6U9	MSMP	ENSG00000215183	null
C1418004	OR1L1_HUMAN	Q8NH94	OR1L1	ENSG00000173679	null
C1422736	NPC2_HUMAN	P61916	NPC2	ENSG00000119655	null
C1427460	OARD1_HUMAN	Q9Y530	OARD1	ENSG00000124596	null
C1823462	TENS4_HUMAN	Q8IZW8	TNS4	ENSG00000131746	T09132
C1420159	GHC2_HUMAN	Q9H1K4	SLC25A18	ENSG00000182902	null
C1418628	PLAC1_HUMAN	Q9HBJ0	PLAC1	ENSG00000170965	T29712
C1416917	LRP5_HUMAN	O75197	LRP5	ENSG00000162337	T86072
C1538917	ARAF_HUMAN	P10398	ARAF	ENSG00000078061	T88430
C1421643	ZN155_HUMAN	Q12901	ZNF155	ENSG00000204920	null
C2680361	R10B2_HUMAN	B2RC85	RSPH10B2	ENSG00000169402	null
C1825372	GLRX5_HUMAN	Q86SX6	GLRX5	ENSG00000182512	null
C1426306	OTOP1_HUMAN	Q7RTM1	OTOP1	ENSG00000163982	null
C1422380	RM02_HUMAN	Q5T653	MRPL2	ENSG00000112651	null
C1412823	BRE_HUMAN	Q9NXR7	BABAM2	ENSG00000158019	null
C1423960	DUS22_HUMAN	Q9NRW4	DUSP22	ENSG00000112679	null
C1428110	AEDO_HUMAN	Q96SZ5	ADO	ENSG00000181915	null
C1417181	MKRN5_HUMAN	Q6NVV0	null	ENSG00000258128	null
C1538234	ZN670_HUMAN	Q9BS34	ZNF670	ENSG00000277462	null
C3147801	ME15P_HUMAN	P0C7V9	null	ENSG00000174912	null
C1415840	SIAL_HUMAN	P21815	IBSP	ENSG00000029559	null
C1423731	MAP11_HUMAN	P53582	METAP1	ENSG00000164024	T42337
C1413775	CYTM_HUMAN	Q15828	CST6	ENSG00000175315	null
C1428566	MYO19_HUMAN	Q96H55	MYO19	ENSG00000278259	null
C1416663	KLF8_HUMAN	O95600	KLF8	ENSG00000102349	null
C1418428	PDE6D_HUMAN	O43924	PDE6D	ENSG00000156973	null
C1414868	FUT7_HUMAN	Q11130	FUT7	ENSG00000180549	null
C4554770	CD022_HUMAN	Q6V702	CFAP299	ENSG00000197826	null
C1427364	PRR3_HUMAN	P79522	PRR3	ENSG00000204576	null
C1426002	HDA11_HUMAN	Q96DB2	HDAC11	ENSG00000163517	T97903
C1413759	KC1G3_HUMAN	Q9Y6M4	CSNK1G3	ENSG00000151292	T29728
C1854259	RUN3A_HUMAN	Q59EK9	RUNDC3A	ENSG00000108309	null
C2678532	OR4Q2_HUMAN	P0C623	OR4Q2	ENSG00000196383	null
C1419230	RGAP1_HUMAN	Q9H0H5	RACGAP1	ENSG00000161800	null
C1857684	GLYR1_HUMAN	Q49A26	GLYR1	ENSG00000140632	null
C1412110	ACADV_HUMAN	P49748	ACADVL	ENSG00000072778	null
C1413727	CRBA2_HUMAN	P53672	CRYBA2	ENSG00000163499	null
C1422487	ZN329_HUMAN	Q86UD4	ZNF329	ENSG00000181894	null
C1826796	RETST_HUMAN	Q6NUM9	RETSAT	ENSG00000042445	null
C1413029	CO9_HUMAN	P02748	C9	ENSG00000113600	null
C1825630	IWS1_HUMAN	Q96ST2	IWS1	ENSG00000163166	null
C1421829	ZN75D_HUMAN	P51815	ZNF75D	ENSG00000186376	null
C1439334	AGAL_HUMAN	P06280	GLA	ENSG00000102393	T21678
C1425720	DDX4_HUMAN	Q9NQI0	DDX4	ENSG00000152670	null
C1420523	SPT4H_HUMAN	P63272	SUPT4H1	ENSG00000213246	null
C0812382	GLI3_HUMAN	P10071	GLI3	ENSG00000106571	null
C2239400	FA72D_HUMAN	Q6L9T8	FAM72D	ENSG00000215784	null
C1428180	AN18A_HUMAN	Q8IVF6	ANKRD18A	ENSG00000180071	null
C1847163	PREX1_HUMAN	Q8TCU6	PREX1	ENSG00000124126	null
C1416489	ITA7_HUMAN	Q13683	ITGA7	ENSG00000135424	null
C1416810	LDB2_HUMAN	O43679	LDB2	ENSG00000169744	null
C1822683	SERC5_HUMAN	Q86VE9	SERINC5	ENSG00000164300	null
C1421514	WNT9B_HUMAN	O14905	WNT9B	ENSG00000158955	null
C1412767	BCL7B_HUMAN	Q9BQE9	BCL7B	ENSG00000106635	null
C1336657	TOP2A_HUMAN	P11388	TOP2A	ENSG00000131747	T17048
C1537433	KATL2_HUMAN	Q8IYT4	KATNAL2	ENSG00000167216	null
C2681503	F173B_HUMAN	Q6P4H8	ATPSCKMT	ENSG00000150756	null
C1422664	H2AJ_HUMAN	Q9BTM1	H2AJ	ENSG00000246705	null
C1332768	CNKR1_HUMAN	Q969H4	CNKSR1	ENSG00000142675	null
C1539448	FA47B_HUMAN	Q8NA70	FAM47B	ENSG00000189132	null
C1825050	NEP1_HUMAN	Q92979	EMG1	ENSG00000126749	null
C1826483	NUAK1_HUMAN	O60285	NUAK1	ENSG00000074590	T21653
C1824303	LMTD2_HUMAN	Q8IXW0	LMNTD2	ENSG00000185522	null
C1416886	LMOD1_HUMAN	P29536	LMOD1	ENSG00000163431	null
C2239357	DJC21_HUMAN	Q5F1R6	DNAJC21	ENSG00000168724	null
C1425838	KCNU1_HUMAN	A8MYU2	KCNU1	ENSG00000215262	T36292
C1416827	LETM1_HUMAN	O95202	LETM1	ENSG00000168924	null
C1540146	UE2NL_HUMAN	Q5JXB2	null	ENSG00000276380	null
C1336623	BGH3_HUMAN	Q15582	TGFBI	ENSG00000120708	null
C1422924	OR5K2_HUMAN	Q8NHB8	OR5K2	ENSG00000231861	null
C1418738	DPOLQ_HUMAN	O75417	POLQ	ENSG00000051341	null
C1539362	EPHA6_HUMAN	Q9UF33	EPHA6	ENSG00000080224	T08647
C1423861	WFDC3_HUMAN	Q8IUB2	WFDC3	ENSG00000124116	null
C1333701	GRK7_HUMAN	Q8WTQ7	GRK7	ENSG00000114124	null
C1417822	NR1D2_HUMAN	Q14995	NR1D2	ENSG00000174738	null
C1540311	NAGS_HUMAN	Q8N159	NAGS	ENSG00000161653	null
C1423586	RBCC1_HUMAN	Q8TDY2	RB1CC1	ENSG00000023287	null
C1412586	ASML_HUMAN	O95671	ASMTL	ENSG00000169093	null
C1412119	CNNM3_HUMAN	Q8NE01	CNNM3	ENSG00000168763	null
C1842308	SPP2C_HUMAN	Q8IUH8	SPPL2C	ENSG00000185294	null
C1539142	KC1AL_HUMAN	Q8N752	CSNK1A1L	ENSG00000180138	null
C1423286	O51E2_HUMAN	Q9H255	OR51E2	ENSG00000167332	T31060
C1825840	ACSM3_HUMAN	Q53FZ2	ACSM3	ENSG00000005187	null
C1539566	GIMA5_HUMAN	Q96F15	GIMAP5	ENSG00000196329	null
C1420956	A0A0B4J240_HUMAN	A0A0B4J240	TRAV10	ENSG00000211784	null
C1427713	PK1L3_HUMAN	Q7Z443	PKD1L3	ENSG00000277481	null
C1970022	NELFB_HUMAN	Q8WX92	NELFB	ENSG00000188986	null
C2829592	ISPD_HUMAN	A4D126	CRPPA	ENSG00000214960	null
C1422952	OR5M3_HUMAN	Q8NGP4	OR5M3	ENSG00000174937	null
C1418472	PX11B_HUMAN	O96011	PEX11B	ENSG00000131779	null
C1420999	A0A0A6YYK1_HUMAN	A0A0A6YYK1	TRAV8-1	ENSG00000211782	null
C1427887	TPC6B_HUMAN	Q86SZ2	TRAPPC6B	ENSG00000182400	null
C1540087	TSN7_HUMAN	P41732	TSPAN7	ENSG00000156298	T65161
C0162804	CRCM_HUMAN	P23508	MCC	ENSG00000171444	null
C1416724	K1C16_HUMAN	P08779	KRT16	ENSG00000186832	null
C1421454	VITRN_HUMAN	Q6UXI7	VIT	ENSG00000205221	null
C1413513	CLH2_HUMAN	P53675	CLTCL1	ENSG00000070371	null
C1538851	RNS11_HUMAN	Q8TAA1	RNASE11	ENSG00000173464	null
C1425474	IFNL2_HUMAN	Q8IZJ0	IFNL2	ENSG00000183709	null
C1421803	ZNF48_HUMAN	Q96MX3	ZNF48	ENSG00000180035	null
C1420184	VIAAT_HUMAN	Q9H598	SLC32A1	ENSG00000101438	null
C0919429	S5A2_HUMAN	P31213	SRD5A2	ENSG00000277893	T71390
C1426308	OTOP3_HUMAN	Q7RTS5	OTOP3	ENSG00000182938	null
C1333343	EPS15_HUMAN	P42566	EPS15	ENSG00000085832	null
C1415734	H6ST1_HUMAN	O60243	HS6ST1	ENSG00000136720	null
C1418673	PMM1_HUMAN	Q92871	PMM1	ENSG00000100417	null
C1425256	EMID1_HUMAN	Q96A84	EMID1	ENSG00000186998	null
C1425658	IFT27_HUMAN	Q9BW83	IFT27	ENSG00000100360	null
C1538919	NAA11_HUMAN	Q9BSU3	NAA11	ENSG00000156269	null
C1826629	BOLA3_HUMAN	Q53S33	BOLA3	ENSG00000163170	null
C1413351	CETN2_HUMAN	P41208	CETN2	ENSG00000147400	null
C1857794	SPEF2_HUMAN	Q9C093	SPEF2	ENSG00000152582	null
C1426816	ZBTB1_HUMAN	Q9Y2K1	ZBTB1	ENSG00000126804	null
C2239755	MOXD2_HUMAN	A6NHM9	null	ENSG00000240268	null
C1426033	SERC_HUMAN	Q9Y617	PSAT1	ENSG00000135069	null
C1538169	ZDH24_HUMAN	Q6UX98	ZDHHC24	ENSG00000174165	null
C2240144	UNC4_HUMAN	A6NJT0	UNCX	ENSG00000164853	null
C1416796	LANC2_HUMAN	Q9NS86	LANCL2	ENSG00000132434	null
C1423768	PALM2_HUMAN	Q8IXS6	null	ENSG00000243444	null
C1824074	ZN808_HUMAN	Q8N4W9	ZNF808	ENSG00000198482	null
C2239495	GLBL2_HUMAN	Q8IW92	GLB1L2	ENSG00000149328	null
C0812446	ELK1_HUMAN	P19419	ELK1	ENSG00000126767	null
C1425751	PNMA3_HUMAN	Q9UL41	PNMA3	ENSG00000183837	null
C1826591	OOSP2_HUMAN	Q86WS3	OOSP2	ENSG00000149507	null
C1427489	R4RL1_HUMAN	Q86UN2	RTN4RL1	ENSG00000185924	null
C1427424	DNPH1_HUMAN	O43598	DNPH1	ENSG00000112667	null
C1419800	SAA2_HUMAN	P0DJI9	SAA2	ENSG00000134339	null
C1824347	MET25_HUMAN	Q8N6Q8	METTL25	ENSG00000127720	null
C1825287	FCRLB_HUMAN	Q6BAA4	FCRLB	ENSG00000162746	null
C1422875	OR9Q1_HUMAN	Q8NGQ5	OR9Q1	ENSG00000186509	null
C1826782	RBM41_HUMAN	Q96IZ5	RBM41	ENSG00000089682	null
C1823292	TMC8_HUMAN	Q8IU68	TMC8	ENSG00000167895	null
C1419992	SRSF2_HUMAN	Q01130	SRSF2	ENSG00000161547	null
C1539348	IF4E3_HUMAN	Q8N5X7	EIF4E3	ENSG00000163412	null
C1427435	DACT2_HUMAN	Q5SW24	DACT2	ENSG00000164488	null
C1825739	KRCC1_HUMAN	Q9NPI7	KRCC1	ENSG00000172086	null
C1826900	R39L5_HUMAN	Q59GN2	null	ENSG00000214289	null
C1420844	CNPY3_HUMAN	Q9BT09	CNPY3	ENSG00000137161	null
C1332809	CUL1_HUMAN	Q13616	CUL1	ENSG00000055130	null
C1428810	ANR26_HUMAN	Q9UPS8	ANKRD26	ENSG00000107890	null
C1824084	ZSC22_HUMAN	P10073	ZSCAN22	ENSG00000182318	null
C1335244	PTPA_HUMAN	Q15257	PTPA	ENSG00000119383	null
C1537928	RC3H2_HUMAN	Q9HBD1	RC3H2	ENSG00000056586	null
C1337090	CBP_HUMAN	Q92793	CREBBP	ENSG00000005339	T03634
C1538222	ZN654_HUMAN	Q8IZM8	ZNF654	ENSG00000175105	null
C1422025	ARFG2_HUMAN	Q8N6H7	ARFGAP2	ENSG00000149182	null
C1424132	MAML2_HUMAN	Q8IZL2	MAML2	ENSG00000184384	null
C1412729	BACH1_HUMAN	O14867	BACH1	ENSG00000156273	T80886
C1427190	PLCD_HUMAN	Q9NRZ5	AGPAT4	ENSG00000026652	null
C1415049	GFRA3_HUMAN	O60609	GFRA3	ENSG00000146013	T92042
C3148607	ANKUB_HUMAN	A6NFN9	ANKUB1	ENSG00000206199	null
C1364160	STC1_HUMAN	P52823	STC1	ENSG00000159167	T30035
C1422518	PCD20_HUMAN	Q8N6Y1	PCDH20	ENSG00000280165	null
C1413445	AP3S1_HUMAN	Q92572	AP3S1	ENSG00000177879	null
C1367731	MK08_HUMAN	P45983	MAPK8	ENSG00000107643	T40097
C1424282	SACA4_HUMAN	Q8TDM5	SPACA4	ENSG00000177202	null
C1333368	EZH2_HUMAN	Q15910	EZH2	ENSG00000106462	T04980,T04512,T25265
C1825412	GP180_HUMAN	Q86V85	GPR180	ENSG00000152749	null
C1824015	ZN711_HUMAN	Q9Y462	ZNF711	ENSG00000147180	null
C1427261	RHG18_HUMAN	Q8N392	ARHGAP18	ENSG00000146376	null
C2748512	SDHF1_HUMAN	A6NFY7	SDHAF1	ENSG00000205138	null
C4555141	CG072_HUMAN	A4D263	SPATA48	ENSG00000164500	null
C1428353	G3ST4_HUMAN	Q96RP7	GAL3ST4	ENSG00000197093	null
C1709966	RNC_HUMAN	Q9NRR4	DROSHA	ENSG00000113360	null
C1413638	COX5B_HUMAN	P10606	COX5B	ENSG00000135940	null
C1540159	UCN2_HUMAN	Q96RP3	UCN2	ENSG00000145040	null
C1416922	LRRF2_HUMAN	Q9Y608	LRRFIP2	ENSG00000093167	null
C3470655	NC301_HUMAN	Q8NCQ3	null	ENSG00000181995	null
C1414037	DGKZ_HUMAN	Q13574	DGKZ	ENSG00000149091	null
C1539353	ELMD1_HUMAN	Q8N336	ELMOD1	ENSG00000110675	null
C1823395	T132E_HUMAN	Q6IEE7	TMEM132E	ENSG00000181291	null
C1823276	THSD4_HUMAN	Q6ZMP0	THSD4	ENSG00000187720	null
C1414247	ECHM_HUMAN	P30084	ECHS1	ENSG00000127884	null
C1825027	UBR5_HUMAN	O95071	UBR5	ENSG00000104517	null
C1537683	MED31_HUMAN	Q9Y3C7	MED31	ENSG00000108590	null
C1539942	TCAL3_HUMAN	Q969E4	TCEAL3	ENSG00000196507	null
C1537391	5HT3D_HUMAN	Q70Z44	HTR3D	ENSG00000186090	null
C1419870	SCNND_HUMAN	P51172	SCNN1D	ENSG00000162572	null
C2240109	TM203_HUMAN	Q969S6	TMEM203	ENSG00000187713	null
C2239511	GSX2_HUMAN	Q9BZM3	GSX2	ENSG00000180613	null
C1413454	CLCN5_HUMAN	P51795	CLCN5	ENSG00000171365	null
C1333523	FA7_HUMAN	P08709	F7	ENSG00000057593	T43332
C1425975	GWL_HUMAN	Q96GX5	MASTL	ENSG00000120539	null
C1414376	ELF2_HUMAN	Q15723	ELF2	ENSG00000109381	null
C1823843	WAP53_HUMAN	Q9BUR4	WRAP53	ENSG00000141499	null
C1428124	FANK1_HUMAN	Q8TC84	FANK1	ENSG00000203780	null
C1425997	TB182_HUMAN	Q9C0C2	TNKS1BP1	ENSG00000149115	null
C1428426	CR012_HUMAN	Q96KH6	null	ENSG00000280197	null
C1823962	ZMYM6_HUMAN	O95789	ZMYM6	ENSG00000163867	null
C1417770	NOX3_HUMAN	Q9HBY0	NOX3	ENSG00000074771	null
C1427234	ASF1B_HUMAN	Q9NVP2	ASF1B	ENSG00000105011	null
C1537934	MON1B_HUMAN	Q7L1V2	MON1B	ENSG00000103111	null
C1414060	DKK4_HUMAN	Q9UBT3	DKK4	ENSG00000104371	null
C2239453	FICD_HUMAN	Q9BVA6	FICD	ENSG00000198855	null
C1823678	ANR42_HUMAN	Q8N9B4	ANKRD42	ENSG00000137494	null
C2681499	F169B_HUMAN	Q8N8A8	null	ENSG00000283597	null
C1334130	INHA_HUMAN	P05111	INHA	ENSG00000123999	null
C1422801	BOREA_HUMAN	Q53HL2	CDCA8	ENSG00000134690	T46541
C1537401	IBPL1_HUMAN	Q8WX77	IGFBPL1	ENSG00000137142	null
C1420536	VAMP7_HUMAN	P51809	VAMP7	ENSG00000124333	null
C1413700	CACP_HUMAN	P43155	CRAT	ENSG00000095321	T45074
C1414164	DSCR3_HUMAN	O14972	VPS26C	ENSG00000157538	null
C1425079	VTI1A_HUMAN	Q96AJ9	VTI1A	ENSG00000151532	null
C1825099	FAH2B_HUMAN	Q6P2I3	FAHD2B	ENSG00000144199	null
C1335203	PGFRL_HUMAN	Q15198	PDGFRL	ENSG00000104213	null
C3887997	CD006_HUMAN	Q99440	null	ENSG00000082929	null
C1422701	RT02_HUMAN	Q9Y399	MRPS2	ENSG00000122140	null
C1415544	HIC1_HUMAN	Q14526	HIC1	ENSG00000177374	null
C1334331	LATS2_HUMAN	Q9NRM7	LATS2	ENSG00000150457	T18390
C1334077	ID2_HUMAN	Q02363	ID2	ENSG00000115738	T68877
C1824106	DRC1_HUMAN	Q96MC2	DRC1	ENSG00000157856	null
C1539949	TX261_HUMAN	Q6UWH6	TEX261	ENSG00000144043	null
C1823160	SYDE2_HUMAN	Q5VT97	SYDE2	ENSG00000097096	null
C1824520	CACO1_HUMAN	Q9P1Z2	CALCOCO1	ENSG00000012822	null
C1414104	DYH9_HUMAN	Q9NYC9	DNAH9	ENSG00000007174	null
C1426393	HES5_HUMAN	Q5TA89	HES5	ENSG00000197921	null
C1422771	PINK1_HUMAN	Q9BXM7	PINK1	ENSG00000158828	null
C1333573	FOXO3_HUMAN	O43524	FOXO3	ENSG00000118689	null
C1428849	ZN528_HUMAN	Q3MIS6	ZNF528	ENSG00000167555	null
C1825610	INT8_HUMAN	Q75QN2	INTS8	ENSG00000164941	null
C1824589	CCD65_HUMAN	Q8IXS2	CCDC65	ENSG00000139537	null
C1823382	PORIM_HUMAN	Q8N131	TMEM123	ENSG00000152558	null
C1419071	PTGIS_HUMAN	Q16647	PTGIS	ENSG00000124212	T83979
C1824129	CC033_HUMAN	Q6P1S2	C3orf33	ENSG00000174928	null
C1415307	GRM3_HUMAN	Q14832	GRM3	ENSG00000198822	T02719
C1415220	GPR27_HUMAN	Q9NS67	GPR27	ENSG00000170837	null
C1416817	LDHB_HUMAN	P07195	LDHB	ENSG00000111716	null
C1417952	ONEC2_HUMAN	O95948	ONECUT2	ENSG00000119547	null
C1422887	OR6X1_HUMAN	Q8NH79	OR6X1	ENSG00000221931	null
C1425536	ZDHC4_HUMAN	Q9NPG8	ZDHHC4	ENSG00000136247	null
C1442495	ACINU_HUMAN	Q9UKV3	ACIN1	ENSG00000100813	null
C1425365	CALL5_HUMAN	Q9NZT1	CALML5	ENSG00000178372	null
C1419014	PSB4_HUMAN	P28070	PSMB4	ENSG00000159377	null
C1824233	PSMG3_HUMAN	Q9BT73	PSMG3	ENSG00000157778	null
C1415311	GRN_HUMAN	P28799	GRN	ENSG00000030582	T93830,T45182
C1426112	SNX18_HUMAN	Q96RF0	SNX18	ENSG00000178996	null
C1417521	MYPC1_HUMAN	Q00872	MYBPC1	ENSG00000196091	null
C1412585	ASMT_HUMAN	P46597	ASMT	ENSG00000196433	null
C1425224	TRPM7_HUMAN	Q96QT4	TRPM7	ENSG00000092439	T11906
C1823494	TRI73_HUMAN	Q86UV7	TRIM73	ENSG00000178809	null
C1422672	NDRG4_HUMAN	Q9ULP0	NDRG4	ENSG00000103034	null
C1417981	O11A1_HUMAN	Q9GZK7	OR11A1	ENSG00000204694	null
C2681613	IN80D_HUMAN	Q53TQ3	INO80D	ENSG00000114933	null
C1425600	TFB2M_HUMAN	Q9H5Q4	TFB2M	ENSG00000162851	null
C1414154	DRP2_HUMAN	Q13474	DRP2	ENSG00000102385	null
C1823638	VP26A_HUMAN	O75436	VPS26A	ENSG00000122958	null
C1825395	GPBP1_HUMAN	Q86WP2	GPBP1	ENSG00000062194	null
C1539711	RTEL1_HUMAN	Q9NZ71	RTEL1	ENSG00000258366	null
C1334135	IRAK2_HUMAN	O43187	IRAK2	ENSG00000134070	null
C1413544	CNGA2_HUMAN	Q16280	CNGA2	ENSG00000183862	T34204
C1421812	ZNF57_HUMAN	Q68EA5	ZNF57	ENSG00000171970	null
C1412367	ALS2_HUMAN	Q96Q42	ALS2	ENSG00000003393	null
C1425263	PRNT_HUMAN	Q86SH4	null	ENSG00000180259	null
C1423196	OR9A4_HUMAN	Q8NGU2	OR9A4	ENSG00000258083	null
C1835898	PALB2_HUMAN	Q86YC2	PALB2	ENSG00000083093	null
C1416844	LHFP_HUMAN	Q9Y693	LHFPL6	ENSG00000183722	null
C1420388	SPTB2_HUMAN	Q01082	SPTBN1	ENSG00000115306	T27826
C1826419	BDH2_HUMAN	Q9BUT1	BDH2	ENSG00000164039	null
C1822689	SETD5_HUMAN	Q9C0A6	SETD5	ENSG00000168137	null
C1537553	LCN9_HUMAN	Q8WX39	LCN9	ENSG00000148386	null
C1421544	XPO1_HUMAN	O14980	XPO1	ENSG00000082898	T51407
C1421570	ZFP3_HUMAN	Q96NJ6	ZFP3	ENSG00000180787	null
C1823497	TARA_HUMAN	Q9H2D6	TRIOBP	ENSG00000100106	null
C1332754	CMGA_HUMAN	P10645	CHGA	ENSG00000100604	null
C1539087	CLC2A_HUMAN	Q6UVW9	CLEC2A	ENSG00000188393	null
C1538785	ELMD3_HUMAN	Q96FG2	ELMOD3	ENSG00000115459	null
C1424915	PRP8_HUMAN	Q6P2Q9	PRPF8	ENSG00000174231	null
C1428867	PDCL2_HUMAN	Q8N4E4	PDCL2	ENSG00000163440	null
C1416585	KCNJ3_HUMAN	P48549	KCNJ3	ENSG00000162989	T38012
C1420181	ZNT4_HUMAN	O14863	SLC30A4	ENSG00000104154	null
C1412375	AMBN_HUMAN	Q9NP70	AMBN	ENSG00000178522	null
C1416040	HV307_HUMAN	P01768	IGHV3-30	ENSG00000270550	null
C2681158	ZN845_HUMAN	Q96IR2	ZNF845	ENSG00000213799	null
C1427449	PI16_HUMAN	Q6UXB8	PI16	ENSG00000164530	null
C1538913	APH1A_HUMAN	Q96BI3	APH1A	ENSG00000117362	null
C1424660	NS1BP_HUMAN	Q9Y6Y0	IVNS1ABP	ENSG00000116679	null
C1416684	NKG2E_HUMAN	Q07444	KLRC3	ENSG00000205810	null
C1412238	ADH4_HUMAN	P08319	ADH4	ENSG00000198099	null
C1415025	GCSH_HUMAN	P23434	GCSH	ENSG00000140905	null
C1418713	PNMT_HUMAN	P11086	PNMT	ENSG00000141744	T56496
C1825378	GMCL1_HUMAN	Q96IK5	GMCL1	ENSG00000087338	null
C1424110	CTCFL_HUMAN	Q8NI51	CTCFL	ENSG00000124092	T32912,T03571
C3470287	LR75A_HUMAN	Q8NAA5	LRRC75A	ENSG00000181350	null
C1823788	CA174_HUMAN	Q8IYL3	C1orf174	ENSG00000198912	null
C1412520	RHG01_HUMAN	Q07960	ARHGAP1	ENSG00000175220	null
C2681552	GOG6D_HUMAN	P0CG33	GOLGA6D	ENSG00000140478	null
C1539371	EXOS9_HUMAN	Q06265	EXOSC9	ENSG00000123737	null
C1413008	F1142_HUMAN	Q9NRY5	FAM114A2	ENSG00000055147	null
C1422023	ZN287_HUMAN	Q9HBT7	ZNF287	ENSG00000141040	null
C3543041	UBAD1_HUMAN	Q8TB05	UBALD1	ENSG00000153443	null
C1421402	UBP25_HUMAN	Q9UHP3	USP25	ENSG00000155313	null
C1416926	ERG7_HUMAN	P48449	LSS	ENSG00000160285	T56175
C1424680	GLIP1_HUMAN	P48060	GLIPR1	ENSG00000139278	T70201
C1539172	CX021_HUMAN	Q9HAI6	TASL	ENSG00000120280	null
C1825168	FA83H_HUMAN	Q6ZRV2	FAM83H	ENSG00000180921	null
C1869126	TGS1_HUMAN	Q96RS0	TGS1	ENSG00000137574	null
C1332801	CTF1_HUMAN	Q16619	CTF1	ENSG00000150281	T94977
C1824723	CE192_HUMAN	Q8TEP8	CEP192	ENSG00000101639	null
C1412717	B3GA2_HUMAN	Q9NPZ5	B3GAT2	ENSG00000112309	null
C1421245	TWSG1_HUMAN	Q9GZX9	TWSG1	ENSG00000128791	null
C1415166	GNPAT_HUMAN	O15228	GNPAT	ENSG00000116906	null
C1426979	H2A2B_HUMAN	Q8IUE6	H2AC21	ENSG00000184270	null
C3539394	GIMD1_HUMAN	P0DJR0	GIMD1	ENSG00000250298	null
C1826948	RTBDN_HUMAN	Q9BSG5	RTBDN	ENSG00000132026	null
C2681403	ACER1_HUMAN	Q8TDN7	ACER1	ENSG00000167769	null
C1826412	BATF2_HUMAN	Q8N1L9	BATF2	ENSG00000168062	null
C1417453	METH_HUMAN	Q99707	MTR	ENSG00000116984	T21661
C1826528	OXSM_HUMAN	Q9NWU1	OXSM	ENSG00000151093	T86454
C1419995	SRSF4_HUMAN	Q08170	SRSF4	ENSG00000116350	null
C1423966	SFXN1_HUMAN	Q9H9B4	SFXN1	ENSG00000164466	null
C1824939	DIP2C_HUMAN	Q9Y2E4	DIP2C	ENSG00000151240	null
C1418561	PIGC_HUMAN	Q92535	PIGC	ENSG00000135845	null
C1412454	AP4M1_HUMAN	O00189	AP4M1	ENSG00000221838	null
C1415022	GNT2A_HUMAN	Q8N0V5	GCNT2	ENSG00000111846	null
C2681131	ZG16B_HUMAN	Q96DA0	ZG16B	ENSG00000162078	null
